audio_path,wav_path,csv_path,qmax_ml_s,duration_s_audio,max_freq_at_max_energy,avg_freq_above_80pct_energy,max_audio_energy,mean_audio_energy,std_audio_energy,max_log_audio_energy,mean_log_audio_energy,std_log_audio_energy,energy_slope,log_energy_slope,time_of_max_energy_s,dominant_freq_at_peak_energy,mean_dominant_freq,std_dominant_freq,max_dominant_freq,mean_mel_power_emax_window_unlogged,flow_eq_from_mel_emax_window
C:\school\project\healthy_dataset\included\audio\Rec_data_73.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_73.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_73.csv,21.8370014672536,24.32,26.199787128692414,39.299680693038624,0.20069628953933716,0.019578002393245697,0.020385393872857094,-1.6059623956680298,-4.359947204589844,0.9703940749168396,-0.0012341355605525054,-0.11762117641221682,17.740045351473924,107.666015625,795.0441286471371,1140.2079338771757,10368.2373046875,2.2575392723083496,52.69335442443016
C:\school\project\healthy_dataset\included\audio\Rec_data_74.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_74.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_74.csv,21.159130318794215,22.250702947845806,523.9957425738482,523.9957425738482,0.07204755395650864,0.015521161258220673,0.014468709006905556,-2.6304287910461426,-4.603064060211182,0.9581855535507202,-0.00023567623793916846,-0.007311092650033213,8.034104308390022,1485.791015625,643.3658164953176,974.6059069245889,10195.9716796875,0.3112112581729889,24.297792632241425
C:\school\project\healthy_dataset\included\audio\Rec_data_75.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_75.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_75.csv,22.761371215152778,23.402675736961452,890.792762375542,707.3942524746952,0.09496226906776428,0.019121555611491203,0.019729623571038246,-2.354275703430176,-4.47548770904541,1.0352606773376465,-0.00016670635413355844,0.004660252965594954,9.47374149659864,882.861328125,668.7231065819301,1138.9095727504873,7116.7236328125,0.8278077840805054,35.607839978099555
C:\school\project\healthy_dataset\included\audio\Rec_data_76.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_76.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_76.csv,15.648036992574852,24.96,523.9957425738482,523.9957425738482,0.11176642030477524,0.02658180519938469,0.025229206308722496,-2.1913440227508545,-4.091682434082031,0.9741306304931641,0.00016494550428826303,0.019020325849814997,10.95981859410431,979.7607421875,639.3548220198676,1104.4586423643016,10271.337890625,0.8526248931884766,36.021113624047395
C:\school\project\healthy_dataset\included\audio\Rec_data_77.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_77.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_77.csv,18.407096171802078,22.890702947845806,1109.0801261491836,935.4496370194262,0.0943135991692543,0.018378784880042076,0.01725044846534729,-2.3611297607421875,-4.4536824226379395,0.9787214994430542,0.0005339439264205353,0.04726871441438597,11.702857142857143,1119.7265625,688.4605697438686,1096.548791409579,10335.9375,0.482835054397583,28.845729725050766
C:\school\project\healthy_dataset\included\audio\Rec_data_78.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_78.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_78.csv,24.032635276332805,23.55201814058957,628.794891088618,484.6960618808097,0.10284610092639923,0.02381177991628647,0.02141731046140194,-2.274521589279175,-4.153776168823242,0.9479647874832153,-0.0019921144812996647,-0.09405847283282823,4.527891156462585,656.7626953125,905.1732006258693,1295.1856668121718,10185.205078125,0.9036563634872437,36.84845760019188
C:\school\project\healthy_dataset\included\audio\Rec_data_79.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_79.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_79.csv,24.2044373304878,22.91201814058957,340.5972326730014,340.5972326730014,0.13691681623458862,0.02975190430879593,0.028197618201375008,-1.9883816242218018,-4.000669479370117,1.0297927856445312,0.0002621629506462848,0.037669011826068126,9.636281179138322,645.99609375,687.9107240188954,1050.0173180735667,7428.955078125,1.3808186054229736,43.486227294054466
C:\school\project\healthy_dataset\included\audio\Rec_data_80.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_80.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_80.csv,22.85323018096131,21.845351473922904,340.5972326730014,340.5972326730014,0.13526341319084167,0.03335172310471535,0.030790772289037704,-2.0005311965942383,-3.8887877464294434,1.0432944297790527,-0.0020814877456247364,-0.0572259590211829,6.548027210884354,355.2978515625,874.1358623145803,1378.35554366286,10314.404296875,1.2046844959259033,41.22876091436804
C:\school\project\healthy_dataset\included\audio\Rec_data_81.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Rec_data_81.wav,C:\school\project\healthy_dataset\included\scale\scale_log_data_81.csv,13.503445822773584,22.4,523.9957425738482,523.9957425738482,0.09152600169181824,0.02205994911491871,0.02054211124777794,-2.391132116317749,-4.275135517120361,0.9742481708526611,0.00042495961741156695,0.03389766174269783,7.918004535147392,559.86328125,433.0840270551509,605.2718248342808,6879.8583984375,0.4924606680870056,29.069028108002907
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_1.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_1.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_1.csv,10.899026277177539,30.208027210884353,471.59616831646343,471.59616831646343,0.09571481496095657,0.02228282205760479,0.019488271325826645,-2.3463821411132812,-4.524060249328613,1.5314761400222778,-0.0006990046595924442,-0.05390945516937987,11.215238095238096,5663.232421875,859.7870023676579,1141.6746124193464,10325.1708984375,0.47326144576072693,28.620930672519656
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_2.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_2.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_2.csv,9.997243341781175,37.098684807256234,471.59616831646343,471.59616831646343,0.09693008661270142,0.026726847514510155,0.02617228403687477,-2.3337652683258057,-4.607661724090576,1.782551646232605,0.0004884716874339752,0.057045265534995684,7.22140589569161,2077.9541015625,749.2579264434626,1052.11261214296,10368.2373046875,1.024733543395996,38.703657463430474
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_3.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_3.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_3.csv,11.764794806811674,27.584036281179138,471.59616831646343,471.59616831646343,0.10580215603113174,0.030503878369927406,0.02348783239722252,-2.2461843490600586,-4.03769063949585,1.3305453062057495,-0.0002286730219288984,-0.008522059274145415,17.600725623582765,3046.9482421875,864.2737046727594,1011.9503004043095,9743.7744140625,0.7277534604072571,33.86026891879009
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_4.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_4.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_4.csv,9.95518207282915,26.816009070294786,523.9957425738482,497.79595544515587,0.08868484944105148,0.020231636241078377,0.018589617684483528,-2.422666072845459,-4.722565650939941,1.59343421459198,-0.0006904345989546272,-0.0797879471820697,0.9752380952380952,549.0966796875,776.5596460968197,1008.3622723772448,8580.9814453125,0.42242667078971863,27.378210395770502
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_5.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_5.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_5.csv,8.962073718376253,30.12267573696145,419.1965940590786,432.2964876234248,0.0736861377954483,0.017091698944568634,0.015486089512705803,-2.607940435409546,-4.749887466430664,1.421500325202942,-0.0002374388154356848,-0.024123430764176827,19.435102040816325,5318.701171875,938.9781605113636,1218.612016983698,7665.8203125,0.06856309622526169,13.456151370068378
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_6.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_6.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_6.csv,7.024765461740263,31.082675736961452,916.9925495042345,916.9925495042345,0.13670165836811066,0.025905901566147804,0.025656450539827347,-1.9899543523788452,-4.403615951538086,1.4759867191314697,-0.0002951260273929854,-0.028002797258022415,23.405714285714286,861.328125,894.8709827769886,1281.2499457494926,10346.7041015625,0.7170049548149109,33.66401789759124
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_7.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_7.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_7.csv,12.354275043350686,25.92,1755.6828148163845,733.6534550421861,0.09367093443870544,0.024269381538033485,0.0196943711489439,-2.367967128753662,-4.485926151275635,1.6730492115020752,-1.4773906036759503e-05,-0.00013459393379611686,18.06512471655329,6158.49609375,1039.6964228232878,1223.2702210713067,7062.890625,0.2742511034011841,23.12688894946965
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_8.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_8.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_8.csv,10.44097639055624,28.458684807256237,497.7959554451559,478.1461150986365,0.14426790177822113,0.042997248470783234,0.034436725080013275,-1.936083197593689,-3.9056739807128906,1.6506561040878296,4.407676311597561e-05,-0.0044832928784926595,2.2058956916099772,1765.72265625,905.502503670302,1100.8248603925517,10465.13671875,1.1344507932662964,40.27254123118275
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_9.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_9.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_9.csv,14.039037837357215,29.03469387755102,1755.6828148163845,1732.9141342638566,0.10603686422109604,0.02534767985343933,0.021887287497520447,-2.2439684867858887,-4.451569557189941,1.6640084981918335,-0.0004750373003553248,-0.013892425315029077,3.2275736961451247,1636.5234375,1179.022371316258,1258.6482037717788,10346.7041015625,0.5479994416236877,30.30820414217854
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_10.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_10.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_10.csv,14.882664176781855,26.56,838.3931881181572,742.3273019796184,0.10080989450216293,0.026406893506646156,0.022437728941440582,-2.2945187091827393,-4.426641464233398,1.6636743545532227,-0.000553239283832026,-0.023757894589759604,7.801904761904762,861.328125,977.6569234913793,1064.7833641416057,6621.4599609375,0.7157041430473328,33.640145790882194
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_11.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_11.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_11.csv,9.455871237383857,28.48,445.396381187771,462.8629059402326,0.1766127049922943,0.04334300011396408,0.03814936429262161,-1.7337960004806519,-3.9494385719299316,1.6566404104232788,-0.0010149407798455635,-0.03689146174146048,1.7414965986394557,1044.3603515625,827.0717500793147,1089.2656209729728,7407.421875,1.7368799448013306,47.563502517378545
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_12.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_12.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_12.csv,12.134009159219259,26.005351473922904,523.9957425738482,602.5951039599255,0.1020277887582779,0.025486836209893227,0.02286311611533165,-2.2825100421905518,-4.651336669921875,1.8751949071884155,0.0008089309661408159,0.12832554917780165,17.345306122448978,936.6943359375,861.3401412963867,1172.6138153155878,10335.9375,0.6892077326774597,33.14802307764382
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_13.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_13.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_13.csv,9.223422702414311,31.701360544217685,523.9957425738482,771.1560209067417,0.09541145712137222,0.020347466692328453,0.020140966400504112,-2.3495564460754395,-4.868178844451904,1.7372770309448242,-0.0003221117265786847,-0.03846642845480504,14.953650793650795,1044.3603515625,874.6929621292373,1244.1096712679475,8257.9833984375,0.3895646035671234,26.525589001497167
C:\school\project\abnormal_dataset\interrupted\recordings\Interrupted_14.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Interrupted_14.wav,C:\school\project\abnormal_dataset\interrupted\scale\scale_log_interrupted_14.csv,6.597038815526226,30.72,654.9946782173104,681.1944653460027,0.11930884420871735,0.023567702621221542,0.023458553478121758,-2.126039743423462,-4.647428035736084,1.676648736000061,-0.0007214750526504921,-0.05955924317393437,17.066666666666666,678.2958984375,801.2230421968563,1284.1968190365903,10346.7041015625,0.6290736794471741,31.986648495594693
C:\school\project\abnormal_dataset\slow\recordings\Slow_1.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_1.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_1.csv,6.144057623049229,33.94136054421769,890.792762375542,864.5929752468496,0.09535419195890427,0.019765254110097885,0.014489766210317612,-2.3501570224761963,-4.218800067901611,0.826804518699646,0.0002523855521739481,0.02118729396798613,19.06358276643991,5275.634765625,1004.8377504904709,1219.3623903646808,10357.470703125,0.20353445410728455,20.583699873938755
C:\school\project\abnormal_dataset\slow\recordings\Slow_2.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_2.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_2.csv,6.079943088346459,32.234693877551024,864.5929752468496,877.6928688111958,0.12586158514022827,0.025664962828159332,0.01844877004623413,-2.0725724697113037,-4.000099182128906,0.989810585975647,-5.7032842944941345e-05,-0.03098108080615495,19.202902494331067,807.4951171875,855.8638723273026,960.4257460051844,9582.275390625,0.7941583395004272,35.035240650950115
C:\school\project\abnormal_dataset\slow\recordings\Slow_3.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_3.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_3.csv,3.0385487528344726,34.15469387755102,52.39957425738483,52.39957425738483,0.22792364656925201,0.024423841387033463,0.024107038974761963,-1.4787445068359375,-4.020644187927246,0.7421186566352844,0.000873913965874847,0.030098674836946428,24.938231292517006,215.33203125,879.7349879735979,750.475868714555,7428.955078125,4.097675323486328,66.5115453130421
C:\school\project\abnormal_dataset\slow\recordings\Slow_4.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_4.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_4.csv,10.013249744342199,35.733333333333334,916.9925495042345,772.8937202964262,0.11810051649808884,0.026274215430021286,0.014843307435512543,-2.136219024658203,-3.808152437210083,0.6171131134033203,0.0004959473509226172,0.0328144097876457,6.780226757369615,1184.326171875,978.2305438701923,972.4538035554306,10314.404296875,0.5517175197601318,30.388371109324087
C:\school\project\abnormal_dataset\slow\recordings\Slow_5.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_5.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_5.csv,7.3535191854519715,32.10666666666667,1022.7276958555574,838.6271875772957,0.10367041826248169,0.029395554214715958,0.01611773669719696,-2.266538381576538,-3.6598105430603027,0.5120513439178467,0.00025195473633207526,0.012869901827082867,6.222947845804988,1033.59375,1043.3405337126358,1121.8419420051493,10335.9375,0.5422083139419556,30.182676457959545
C:\school\project\abnormal_dataset\slow\recordings\Slow_6.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_6.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_6.csv,5.5709394869058855,31.168027210884354,864.5929752468496,877.6928688111958,0.2028815597295761,0.0345129631459713,0.022254586219787598,-1.595132827758789,-3.5694801807403564,0.6936384439468384,0.0002825592316216085,0.007618003938066012,20.48,893.6279296875,981.1065673828125,1058.205151648392,10217.5048828125,1.8585480451583862,48.83830863795235
C:\school\project\abnormal_dataset\slow\recordings\Slow_7.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_7.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_7.csv,7.746920990618483,34.92267573696145,916.9925495042345,916.9925495042345,0.13917550444602966,0.029945027083158493,0.01815410889685154,-1.9720194339752197,-3.695030927658081,0.6574507355690002,4.329570207216676e-05,-0.00789285491074292,14.419591836734694,1819.5556640625,944.1828095266413,904.6797717568168,10292.87109375,0.5746708512306213,30.876135096289488
C:\school\project\abnormal_dataset\slow\recordings\Slow_8.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_8.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_8.csv,9.3872215552888,34.85868480725624,838.3931881181572,759.79382673208,0.12889842689037323,0.04221002757549286,0.021059023216366768,-2.0487303733825684,-3.3611972332000732,0.7476961016654968,-0.0004809609961011332,-0.02680425593163038,12.887074829931972,3499.1455078125,1138.3718490600586,1240.6124785892218,10411.3037109375,0.5948327779769897,31.2948776911014
C:\school\project\abnormal_dataset\slow\recordings\Slow_9.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_9.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_9.csv,4.660975501311643,35.00802721088435,969.3921237616194,969.3921237616194,0.10175328701734543,0.01528075523674488,0.013298453763127327,-2.2852041721343994,-4.453649520874023,0.7093292474746704,0.0003577944410100949,0.024479082958205195,17.69360544217687,3800.6103515625,1157.2772141709688,1311.3203060393848,9991.40625,0.13792066276073456,17.6807040517528
C:\school\project\abnormal_dataset\slow\recordings\Slow_10.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_10.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_10.csv,2.2270241429905333,30.101360544217687,916.9925495042345,903.8926559398883,0.1924293041229248,0.03579945117235184,0.031733784824609756,-1.6480263471603394,-3.726703405380249,0.9798327684402466,-6.509248357891993e-05,-0.02193703405575253,13.514013605442177,1119.7265625,980.096914556962,1054.582959273057,10282.1044921875,1.7012888193130493,47.180350606446474
C:\school\project\abnormal_dataset\slow\recordings\Slow_11.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_11.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_11.csv,5.08621226268286,31.509342403628118,52.39957425738483,52.39957425738483,0.13567925989627838,0.020029492676258087,0.015085218474268913,-1.9974614381790161,-4.131511211395264,0.6623866558074951,-0.0003910252803385167,-0.02325984944531794,2.5309750566893423,75.3662109375,1023.8362020047446,1126.4298328303505,10142.138671875,1.1695032119750977,40.7541484131452
C:\school\project\abnormal_dataset\slow\recordings\Slow_12.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_12.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_12.csv,3.036503490285008,31.786666666666665,26.199787128692414,227.0648217820009,0.11321641504764557,0.006485241465270519,0.008756713941693306,-2.1784541606903076,-5.500237464904785,1.0117071866989136,5.428977645188464e-05,-0.03476189254747345,27.376326530612246,344.53125,948.6253786007695,1018.7434495542582,8031.884765625,0.7412916421890259,34.104958049029996
C:\school\project\abnormal_dataset\slow\recordings\Slow_13.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_13.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_13.csv,3.155662264905968,31.36,890.792762375542,877.6928688111958,0.23242588341236115,0.03118216246366501,0.027186578139662743,-1.4591838121414185,-3.7917542457580566,0.850028932094574,0.0005128482950072603,0.01095813398290788,24.752471655328797,893.6279296875,918.9415658882402,1013.370020722792,10239.0380859375,1.955866813659668,49.82182714313312
C:\school\project\abnormal_dataset\slow\recordings\Slow_14.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_14.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_14.csv,5.978391356542627,32.51201814058957,654.9946782173104,654.9946782173104,0.19464486837387085,0.034526269882917404,0.02281327173113823,-1.6365785598754883,-3.5553171634674072,0.6370013952255249,-3.484384387234113e-05,-0.009734175235746654,16.834467120181404,656.7626953125,1020.9350694831624,1016.7567762220752,7934.9853515625,1.7215139865875244,47.398674684844366
C:\school\project\abnormal_dataset\slow\recordings\Slow_15.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_15.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_15.csv,7.563025210084048,37.29070294784581,890.792762375542,740.1439863855608,0.21776637434959412,0.03873584792017937,0.029608681797981262,-1.5243324041366577,-3.7399232387542725,1.285538911819458,-0.0008081246448423951,-0.06789120844378636,7.174965986394557,215.33203125,839.9095414799947,967.2459663730536,10228.271484375,2.176220417022705,51.943567936451636
C:\school\project\abnormal_dataset\slow\recordings\Slow_16.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_16.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_16.csv,3.21719799030724,31.616009070294783,890.792762375542,864.5929752468496,0.05915839970111847,0.009786665439605713,0.00844509620219469,-2.8275365829467773,-5.006373882293701,0.9625230431556702,0.00011267530416809459,0.024275507608157484,12.329795918367347,5017.236328125,1049.575975762039,1237.628974267517,10335.9375,0.042300619184970856,11.142525834390169
C:\school\project\abnormal_dataset\slow\recordings\Slow_17.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Slow_17.wav,C:\school\project\abnormal_dataset\slow\scale\scale_log_slow_17.csv,7.882708639011174,33.92,864.5929752468496,851.4930816825034,0.08020684868097305,0.01722216233611107,0.009889685548841953,-2.523146390914917,-4.25505256652832,0.6993553638458252,0.00011278627799733487,-0.0016603605495391506,21.89641723356009,4543.505859375,941.2170111452385,791.8850972077947,7170.556640625,0.13365884125232697,17.46522957318145
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_1.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_1.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_1.csv,11.064336845849468,27.861360544217685,471.59616831646343,471.59616831646343,0.15676042437553406,0.058595798909664154,0.028370264917612076,-1.8530365228652954,-3.017580509185791,0.7165549993515015,-0.0020535876390111087,-0.050584896523237256,3.1346938775510202,2508.6181640625,722.1169730213201,698.2719585355076,8354.8828125,1.6103724241256714,46.178879728388154
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_2.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_2.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_2.csv,9.888666577742224,28.62934240362812,471.59616831646343,471.59616831646343,0.12119485437870026,0.04558087885379791,0.022539187222719193,-2.1103556156158447,-3.280552864074707,0.7342747449874878,-0.0015152007966496973,-0.049100987077537545,8.312743764172335,549.0966796875,745.279892176798,846.3146198285351,10195.9716796875,0.941305935382843,37.44075753541586
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_3.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_3.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_3.csv,8.778444711217839,26.901360544217688,471.59616831646343,471.59616831646343,0.12592263519763947,0.044008199125528336,0.020998481661081314,-2.072087526321411,-3.2809300422668457,0.633576512336731,-0.0008238756587641813,-0.03391624609603412,10.379319727891156,4995.703125,689.7600915437806,658.0060456545092,6503.02734375,0.9088109731674194,36.930426847728214
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_4.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_4.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_4.csv,16.305811213374255,25.621360544217687,471.59616831646343,471.59616831646343,0.14295639097690582,0.05691567808389664,0.03140176832675934,-1.9452155828475952,-3.0972847938537598,0.8029163479804993,-0.0026932888238219033,-0.07706056237458432,2.7631746031746034,1259.6923828125,855.8506164550781,693.1492533796292,5307.9345703125,1.3230705261230469,42.766497092721174
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_5.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_5.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_5.csv,6.913609888399819,28.69333333333333,471.59616831646343,471.59616831646343,0.08085376769304276,0.021568013355135918,0.01361366268247366,-2.515113115310669,-4.145514965057373,0.9656587243080139,0.0003464064555981116,0.03537411608113314,17.925804988662133,4478.90625,677.9274158171792,780.2627307592722,7708.88671875,0.2974240481853485,23.871464069574877
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_6.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_6.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_6.csv,12.942421413009674,29.35469387755102,471.59616831646343,471.59616831646343,0.12743960320949554,0.05476832762360573,0.02360248938202858,-2.060112714767456,-3.0469369888305664,0.6294896006584167,-0.0009277195807599083,-0.029565534846666068,2.2755555555555556,1765.72265625,724.6125994988207,691.7266979588335,6276.9287109375,1.1115095615386963,39.952409164699766
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_7.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_7.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_7.csv,11.128451380552242,27.2,471.59616831646343,484.6960618808097,0.14127224683761597,0.05381762981414795,0.025560768321156502,-1.957066297531128,-3.0695252418518066,0.5992330312728882,-0.0012350235825980323,-0.026637986079050973,3.2043537414965986,947.4609375,669.32373046875,586.3043694763488,7267.4560546875,0.9321957230567932,37.298779880416845
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_8.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_8.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_8.csv,10.647992530345494,25.32267573696145,471.59616831646343,484.6960618808097,0.15062759816646576,0.06203947588801384,0.029298026114702225,-1.892944574356079,-2.9670889377593994,0.7413802742958069,-0.0017428589625888887,-0.05218437798022955,2.4380952380952383,1776.4892578125,706.116574309593,850.3688734916683,10206.73828125,1.3837389945983887,43.52213341470303
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_9.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_9.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_9.csv,17.983460050686972,26.92267573696145,497.7959554451559,602.5951039599255,0.11551403254270554,0.033958256244659424,0.025973143056035042,-2.158363103866577,-3.719623565673828,0.8738080859184265,-0.0014996099934014104,-0.05764357940047605,13.746213151927437,1884.1552734375,811.2612123842592,859.7184893180726,7848.8525390625,0.9609484672546387,37.74405189083399
C:\school\project\abnormal_dataset\staccato\recordings\Staccato_10.m4a,C:\school\project\everything everything\06_gradient_boosting_training_outputs\wav_files\Staccato_10.wav,C:\school\project\abnormal_dataset\staccato\scale\scale_log_staccato_10.csv,11.75741407674182,24.448027210884355,471.59616831646343,497.79595544515587,0.13533668220043182,0.03973941132426262,0.026828989386558533,-1.9999895095825195,-3.7387447357177734,1.4122257232666016,-0.0025662691915376433,-0.15350302785359274,2.647074829931973,1787.255859375,706.2369059526384,772.6631105680199,8753.2470703125,1.048372507095337,39.050024140173306
